caption,video_hd_url,video_preview_image_url,video_sd_url,watermarked_video_hd_url,watermarked_video_sd_url,start_date,end_date,title,text,page_like_count,post_url,cta_text,cta_type,days_since_start
maxzoneclothing.com,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/488225034_626870956911876_5819895604009749317_n.?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nVC4-LpntpkQ7kNvwHKec0N&_nc_oc=AdnAW-G1wYUM3hUslIRXqdGjm2RCP6mRNLDkHP8pTa_Pgve3Gci8R9jGAvOv2xmLm8hWW7gkv8CH7e7pgB_ZwVtq&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfIxTg4qPFCnowexqZF42O8BUZmP-HTI618c6kM0102d_w&oe=68229A2A,https://scontent-hou1-1.xx.fbcdn.net/v/t39.35426-6/487311690_1394993418324102_8460419989484650702_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=e14n7V2ahfUQ7kNvwFd4s4z&_nc_oc=Adm2vTJTUv_Edygg5fbynxUkvhWfHFy76KxbrXVxb7n1zF-BHRiei2xp7fuhpx1EvrNwHTkJZw7Vg78lXSQe6RRa&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfJSZU8XqxmpqK4aD9fN-cm2_f-6gPZNsRqpWL9x8bHshg&oe=6822ABC1,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/471809810_1121548319378842_6984632446497776754_n.mp4?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WMN4JdhzzpQQ7kNvwFBDfxm&_nc_oc=AdlHlgF9zu3wRezvYnfRCXjF-9MZK0rSDEG9JBOu5cFA_rum2CNMMPf1onIPAYGH0r1BCiN9JREsWiRhUaQwzeIW&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfLQgUMKuciWCksm5s3mQ5RMJeS2HNHnwqmVQA2Lj-n7Fg&oe=68227DB7,,,2025-03-30 07:00:00,2025-05-08 07:00:00,,"Aesthetically fine old money polos 

Price :  1199/- 
Fabric : British knit 
Maxzoneclothing.com 

#maxzone #maxzoneclothing #productreview #mansfashion #tshirtbrand",126587,https://maxzoneclothing.com/collections/old-money-polo,Shop now,SHOP_NOW,39
www.vellure.in,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/487563756_607562989110282_4528464625431757118_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=T7W7diA4HkEQ7kNvwGFOz1d&_nc_oc=AdlbFLy9pnd-ZcUV4KLsOpEYE4hqZc_UFztEqufb1TNPiP7WB-2fvO05TdkrlG87gouKLbNPy19TO8K8QF2bK6wU&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfI52pbwMZtBh7BxiyuEpz0DNCqQkpv7whNBRFbkHEL33w&oe=682297CF,https://scontent-hou1-1.xx.fbcdn.net/v/t39.35426-6/486955214_3934463393480351_7475461414911868238_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8N_lKiPyLzsQ7kNvwF0miT1&_nc_oc=AdnoSjRUG9FmJQVq-3a3sufWHgWzgHbWKIngFo6YYZggToT2yoZYmZMlVPTJQA8zsxkfM01kx5ZT1nAJpC7Uh473&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfJAwZp6z7O-BZKDOyqhsnTH4o9M8pVsGd9N6q3qr9UVXg&oe=682275ED,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/487311831_607562992443615_6557875563367226660_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=UYsQQuGqmAcQ7kNvwFQP6B_&_nc_oc=AdmxCsMYAKCxuCRJ_TZSWaweqm0TK478OtG5DlICsHEeUOhdaLntQDyYVENzpy2qUPD8gD1U7NUW922WkGirLgbC&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfJZLxLxCTU5Jg2fXvjm2VKLqtZZsTPKtDh4I79GvDzpCw&oe=68227D84,,,2025-03-29 07:00:00,2025-05-07 07:00:00,,"From daily brews to daily fits—Vinay, founder of White Eye Cafe, swears by Vellure for unmatched comfort & style.  Some things just become a part of you!

[vellure, menswear, embroidery, everyday essentials, best sellers, Summer essentials, polo ]

#vellure #menstyle #shirt #embroidery #premiumshirt #oldmoneystyle #summeressential #bestseller #polo",166,https://www.vellure.in/collections/product-page,Shop now,SHOP_NOW,39
www.zodiaconline.com,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/486809993_1317069949517981_9138049262810235736_n.?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MWo0MX8PtXkQ7kNvwHGhaBc&_nc_oc=Adks1whhDEC0UTRt00ftcCPxOTeJ81WxmKDOkx2d7MrrEYsJmm9VR7hhND-2OUIJnJZdF6CtKRKtM6EqJ1OeX6jx&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfIZaGdJIjXtDt3SV9ZMjEVuUNtik4yofqNmXRrSRQkFvA&oe=68229A7B,https://scontent-hou1-1.xx.fbcdn.net/v/t39.35426-6/487299578_1588501118502838_1117525357315633007_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uesY7qynxeAQ7kNvwH0m-TD&_nc_oc=Adl9ict3PqM4bnPF7ueyITuOHatZ2PY8U6-LS67SMJiqs8h7nl_I-vFrJJbDtufGcFS_I3uv5hBom_b2SGuL28Rp&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfLy55ghIcdH8Mfgp3g1xVA7vYxN1pl_gHWShM3ffm7_tQ&oe=68228200,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/486532051_1107466204758597_333327104186447833_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Rpe-Q5YtkpIQ7kNvwF70shP&_nc_oc=AdnLA4JSK2N1kW0kj83-piNTQFcLSv2UgjObmsKSRL5PeOttfLxNMfVdOXey6inuklmeEP6kidUGccowy6Fp4RMB&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfImF2L5ciVifRopVPoraj4PdbB3SH8LsZe9ordpv8EaSQ&oe=6822968F,,,2025-03-28 07:00:00,2025-05-07 07:00:00,Super Soft Handfeel,Presenting Super Soft Polo T-Shirts Inspired By The Colours Of Summer On The Amalfi Coast.,175674,https://www.zodiaconline.com/z3-polo-garment-dyed-cream-solid-tailored-fit-casual-cotton-t-shirt-13643-17710-co.html,Shop now,SHOP_NOW,40
www.zodiaconline.com,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/486809993_1317069949517981_9138049262810235736_n.?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MWo0MX8PtXkQ7kNvwHGhaBc&_nc_oc=Adks1whhDEC0UTRt00ftcCPxOTeJ81WxmKDOkx2d7MrrEYsJmm9VR7hhND-2OUIJnJZdF6CtKRKtM6EqJ1OeX6jx&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfIZaGdJIjXtDt3SV9ZMjEVuUNtik4yofqNmXRrSRQkFvA&oe=68229A7B,https://scontent-hou1-1.xx.fbcdn.net/v/t39.35426-6/487299578_1588501118502838_1117525357315633007_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uesY7qynxeAQ7kNvwH0m-TD&_nc_oc=Adl9ict3PqM4bnPF7ueyITuOHatZ2PY8U6-LS67SMJiqs8h7nl_I-vFrJJbDtufGcFS_I3uv5hBom_b2SGuL28Rp&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfLy55ghIcdH8Mfgp3g1xVA7vYxN1pl_gHWShM3ffm7_tQ&oe=68228200,https://video-hou1-1.xx.fbcdn.net/v/t42.1790-2/486532051_1107466204758597_333327104186447833_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Rpe-Q5YtkpIQ7kNvwF70shP&_nc_oc=AdnLA4JSK2N1kW0kj83-piNTQFcLSv2UgjObmsKSRL5PeOttfLxNMfVdOXey6inuklmeEP6kidUGccowy6Fp4RMB&_nc_zt=28&_nc_ht=video-hou1-1.xx&_nc_gid=YDCP9wm3Gr2N4ie5x1T-PQ&oh=00_AfImF2L5ciVifRopVPoraj4PdbB3SH8LsZe9ordpv8EaSQ&oe=6822968F,,,2025-03-28 07:00:00,2025-05-07 07:00:00,Super Soft Handfeel,Presenting Super Soft Polo T-Shirts Inspired By The Colours Of Summer On The Amalfi Coast.,175674,https://www.zodiaconline.com/z3-polo-garment-dyed-cream-solid-tailored-fit-casual-cotton-t-shirt-13643-17710-co.html,Shop now,SHOP_NOW,40
www.pitshirts.in,https://video.fyyz1-1.fna.fbcdn.net/v/t42.1790-2/485361948_2825054487666398_5167629314389285115_n.?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sS_xDZAASeMQ7kNvwGoQfz8&_nc_oc=Adl77ZOsyYoG_Y_6lQxqgAckjdaiOPVHATBJX3mJWXE2hnLd0usIa2YuopRNU6Npt4-FocDHg9kv7RwVYC8739cK&_nc_zt=28&_nc_ht=video.fyyz1-1.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfIAysX4YrOz4Vbfp0sRZAvdGGF6OkvFQnM2Pk3STfaNmA&oe=6822A8CF,https://scontent.fyyz1-1.fna.fbcdn.net/v/t39.35426-6/485726379_668092118995178_6361951920909704874_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=u5esG6VdkdEQ7kNvwFJoivB&_nc_oc=AdmJhxB-Nr-yA7pBbs2z-x5k5267nlxuwWgJPi-v9FhWjgkrhjffNt5aebYJiqY1BdbT16RMVcJtFqGtAK1eiV9Y&_nc_zt=14&_nc_ht=scontent.fyyz1-1.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfInI1YxRq9kvkj1gkmeqH5olJF14GTb4AGooAi_IGpMuA&oe=68229B8C,https://video.fyyz1-1.fna.fbcdn.net/v/t42.1790-2/485431672_3994327174168454_7246347365845179980_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7WxOrMojFdQQ7kNvwG2haX-&_nc_oc=Adny8q7LtO9nseGdw2YHG6p26GnpSdma6OQIhpOrHONWe87pbdv60s93gn8_QPlK7RWNrDKYWhMM90YDWGUkg6rs&_nc_zt=28&_nc_ht=video.fyyz1-1.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfJpXjTz5entNkMW9ZDh8NbogiWP4eXulwxKg0ByhjYuUA&oe=68228E63,,,2025-03-24 07:00:00,2025-05-08 07:00:00,Pure Cotton Polos Rs 350 with free delivery,Pure Cotton Polo T Shirts Rs 350 with free delivery,10809,http://www.pitshirts.in/,Shop now,SHOP_NOW,45
https://hurry2buy.com/,https://video.fyyz1-2.fna.fbcdn.net/v/t42.1790-2/446200473_408004892225490_3739864426899901427_n.?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dcbdc8_lErkQ7kNvwELjiIh&_nc_oc=Adkdl1gq6bd6D1KQwZqDK2Qdsij17L6yl5ju1nkfrc5QHVuTbhzXg1ckHqz9wjFf6pR211R26mmnwZ3h9tQYuMDm&_nc_zt=28&_nc_ht=video.fyyz1-2.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfLPPrSMHCSNLI90Ezn0Jm9C3odfx2RWlO1s3sx1ybXoWA&oe=68228D39,https://scontent.fyyz1-2.fna.fbcdn.net/v/t39.35426-6/444504004_771186988415127_5245055937196330500_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Vwl3YDKSsI0Q7kNvwGEWJoe&_nc_oc=Adl_kTygQI5PR12Nq6OHxhajBxitW-Tcel3hQg-AzDPegNhil7kBab3Hd4H2iBhbSB8c-1qRC_si2FIgtCs9wGs1&_nc_zt=14&_nc_ht=scontent.fyyz1-2.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfLjSfw1fEd8915gA34iiw7d_xb7xK-cNUd1jQlIKHt6AQ&oe=68228B6D,https://video.fyyz1-2.fna.fbcdn.net/v/t42.1790-2/439074860_414515694624409_8291354222206506947_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=d1xohXZkc54Q7kNvwHLbfmp&_nc_oc=AdmSWT4hQNFUE7DYce6kmlIYGCqfjg-Z8uZuJLWfbU6cEL8G8ZRK2o6IGxXDJsGwrSWifjs6PA1mEhE1Lfv55JzB&_nc_zt=28&_nc_ht=video.fyyz1-2.fna&_nc_gid=TC0SZpiQxPTBUpyPIzGHbg&oh=00_AfKdpPhXTvREuGrAYyVKcfR5ly1GqpIQ0WXNHSC3ZWdREg&oe=68229057,,,2025-03-23 07:00:00,2025-05-08 07:00:00,"Elevate Your Style, Rs. 599 Onwards","👕 Stay cool, comfortable and stylish all day for just Rs. 599! 
Elevate your casual look with our 5PT9 Men's T-Shirt Pack - a vibrant 5-pack featuring classic collar neck design and soft breathable fabric.",1576,https://hurry2buy.com/products/pack-of-5-collar-t-shirts-with-pocket-5pt9?c=52372&n=01205086535,Order now,ORDER_NOW,46
t.co,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/485119360_1092861659266723_7018613290235064120_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gH06Kr4bBgAQ7kNvwHhXENp&_nc_oc=Adkvv-iGU0_UwFXAS10jAs4j2eWy--h46KVTBQbfCWn0G-RdH-cn59tS0kQO1X819Pk&_nc_zt=28&_nc_ht=video-lga3-1.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfLmhrcRUSahbZZo0HCQmQU6to_oM-esv6baz4pcqpvEZw&oe=6822A3FA,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/485902541_1203643347794634_3661114217038507745_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=---IjQ5y7GUQ7kNvwE7umca&_nc_oc=AdmiKE7CAh283as4iDnb-SbphPxnjuBfHvJ6dpoW1bJ8Kisr2RzTXHQvWDSrUCn0H1Y&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfLE2OjcP0WmiICtfz-1ApBxA7JQ-KHlGl0TNru_V8Y0QA&oe=682285C0,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/483357880_959948692918039_7154828192369733468_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KUYWOGD-0XIQ7kNvwE0cMzQ&_nc_oc=AdkwZes5h8a8sjqEG6Gbb5D0smIDsgnogx5uCxm-IdNfYhxxI6s70WkgLysrkpw4Rn4&_nc_zt=28&_nc_ht=video-lga3-1.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfJ7wY6Nl0dqhIM4dIt2DuyBEY8vOooB6fARhFDo8SOMSA&oe=68228132,,,2025-03-22 07:00:00,2025-05-08 07:00:00,,Men's Polo T-shirts Collection 🔥 link in bio 🔗 Free Shipping 🚚 Shop Now 🙂 COD available ✅ Buy only at Rs. 99/- 🔥🔥🔥🔥🔥🔥🔥🔥,237,https://t.co/4i6thLwtUb,Shop now,SHOP_NOW,47
t.co,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/485785263_1937590666647614_5853779979510257939_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=k588tOGsY58Q7kNvwF8bVMd&_nc_oc=AdlBdUQgMZY2PWbnLn-2ul_UJqLf4dB2wSTyHFyriIsBV47yZD7ziJZijNqS-oXqOfg&_nc_zt=28&_nc_ht=video-lga3-2.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfIA5zFLv5UJcj2KFNe6k5oKZfiqo_oG9mCFcdLrIKpOxg&oe=6822AB88,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/486319313_674652771908606_244628586602678428_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dfVSCxKLHdMQ7kNvwGmJHjU&_nc_oc=AdklOQMPHaqQ7YN3BPoeYUe9g8rBTwj73ZeQSvxs3gc4ev7gS3_gHcFaVzxzfafDUW4&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfIlMcG3LOz05FELA08qiiA7HByOWk1i0ZxkhDx_q7HoHQ&oe=6822A526,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/483357880_959948692918039_7154828192369733468_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KUYWOGD-0XIQ7kNvwE0cMzQ&_nc_oc=AdkwZes5h8a8sjqEG6Gbb5D0smIDsgnogx5uCxm-IdNfYhxxI6s70WkgLysrkpw4Rn4&_nc_zt=28&_nc_ht=video-lga3-1.xx&_nc_gid=UZQOFUwYBj6bAN8WxKQMBg&oh=00_AfJ7wY6Nl0dqhIM4dIt2DuyBEY8vOooB6fARhFDo8SOMSA&oe=68228132,,,2025-03-22 07:00:00,2025-05-08 07:00:00,,Men's Polo T-shirts Collection 🔥 link in bio 🔗 Free Shipping 🚚 Shop Now 🙂 COD available ✅ Buy only at Rs. 99/- 🔥🔥🔥🔥🔥🔥🔥🔥,237,https://t.co/BJ3ly6AxVi,Shop now,SHOP_NOW,47
t.co,https://video.fman4-1.fna.fbcdn.net/v/t42.1790-2/485402561_903342545105531_6812963279507344699_n.?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=-MJSBn-dOHIQ7kNvwFLxA-m&_nc_oc=AdmrkwKpwXWQsMbPePFDOXwr1c0nLWXW4TlQ4xpYo3pAEwa1afQRb63EcvCYfuR9uGU&_nc_zt=28&_nc_ht=video.fman4-1.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfKjlUcTnDXhGarXLrZNJyZhtHCghkaasZOxU6bwp2dnKw&oe=68229A96,https://scontent.fman4-2.fna.fbcdn.net/v/t39.35426-6/485046650_1940085539731802_2782226410186625467_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=epk1v-NJmCYQ7kNvwGTcsJR&_nc_oc=AdnNYG5MvJiEQ8my5CCOZ4G8REC_pWEjhmklwVbw7bnIbUx6YhQLZhbdEPXQT1y6nHY&_nc_zt=14&_nc_ht=scontent.fman4-2.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfIpjHFrU_qqiK8WyxJ1Mb2_ltE4sk6kMDMGTLYALPsADQ&oe=68229F1C,https://video.fman4-2.fna.fbcdn.net/v/t42.1790-2/483357880_959948692918039_7154828192369733468_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KUYWOGD-0XIQ7kNvwEGSTbU&_nc_oc=AdkzrkQqEMHZ0kizg5gIIYQniGFHqKW9Sl-gDGOGrfay-HyGG7ocNr77CZOop507sEc&_nc_zt=28&_nc_ht=video.fman4-2.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfKtwJH0A5pTCyUOf8o7X4Qrtnp8_b86PVZ0TBjSNcYgxg&oe=68228132,,,2025-03-19 07:00:00,2025-05-08 07:00:00,,Men's Polo T-shirts Collection 🔥 link in bio 🔗 Free Shipping 🚚 Shop Now 🙂 COD available ✅ Buy only at Rs. 99/- 🔥🔥🔥🔥🔥🔥🔥🔥,237,https://t.co/aouW0za3EM,Shop now,SHOP_NOW,50
play.google.com,https://video.fman4-1.fna.fbcdn.net/v/t42.1790-2/484934063_1205636217843037_6662354765724126205_n.?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=hwDf38SQO8kQ7kNvwG4X_Ve&_nc_oc=Adk9Plg2QKNTQHB96--zszQNqqBNgOzW7jdU4O1DwRhVc2W-TXsMBJFcZpcmCZ6_dn8&_nc_zt=28&_nc_ht=video.fman4-1.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfKAMhnS0q3xxhQKLD7PzPC2_4sSoAJviy6r5VdmJUMzgg&oe=682288AC,https://scontent.fman4-2.fna.fbcdn.net/v/t39.35426-6/484871485_28733788142903070_1542333785496987264_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aCGBZLBXahUQ7kNvwELzX2W&_nc_oc=AdlifaDhDgCoz8bBXfm_zOp4-ld3SQP5vqqs7YkEVtkBOUpE7GVlYsxQ-FREnHlDklQ&_nc_zt=14&_nc_ht=scontent.fman4-2.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfLmtsRhSpcxwLPNxuXRgXr1BK2kqKOktwzbzbE-8YsE5w&oe=68227F00,https://video.fman4-2.fna.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwEfnP6H&_nc_oc=Admgk0XSRGy0wP5TS9Wi3WWDOELK8jLhHRkmM8DLHDKR9bHqmslt40klQP4mxks_1J4&_nc_zt=28&_nc_ht=video.fman4-2.fna&_nc_gid=A7_qAYkQbUB-Bmno3uNmmg&oh=00_AfIJaXzHIsV-xBC1z-4rTccKi5EFv0octARtOqTpTjKU0g&oe=68227A02,,,2025-03-19 07:00:00,2025-05-08 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Shop now,SHOP_NOW,50
t.co,https://video.ffjr1-4.fna.fbcdn.net/v/t42.1790-2/484462452_629558569786055_3215213156691994997_n.?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Lm6Q520EmG4Q7kNvwFBIsJF&_nc_oc=AdkxleKX49zpLsTjJ0m60LIEOdvre-rhCKiKfg1chHeJWQvyTNP-SvRHbAHBMtBJCh4&_nc_zt=28&_nc_ht=video.ffjr1-4.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfLMdxUkyWorATlhrP4bkkm0vxM2igadqxvw-7mb9WiB3g&oe=682299EB,https://scontent.ffjr1-5.fna.fbcdn.net/v/t39.35426-6/485206619_501590836150137_8939191347621183784_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=E0zPVv8qda0Q7kNvwES2Vee&_nc_oc=AdnyXXOci2WqL5PFx8WUtg86OVXRow4Wv2fGv_c4cs6KgU2Jp5OSsqoRmE-AKFfyM2U&_nc_zt=14&_nc_ht=scontent.ffjr1-5.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfLd2VWJ-OcdXsIQfJgbq6rPmgLT9GAujiNZec0YQqirfQ&oe=68227A63,https://video.ffjr1-3.fna.fbcdn.net/v/t42.1790-2/483357880_959948692918039_7154828192369733468_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KUYWOGD-0XIQ7kNvwFcqXj3&_nc_oc=Adm5aafGxUtRO3TYcA4gXnTD0aulLGdItsSOqs1-esvIgNbxq8dF2LSo5Z4OMWgNhvM&_nc_zt=28&_nc_ht=video.ffjr1-3.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfKUgfmAfvdXCOc2-JKltuVyuL0DcYN7IBg5WWKbwWf3NA&oe=68228132,,,2025-03-17 07:00:00,2025-05-08 07:00:00,,Men's Polo T-shirts Collection 🔥 link in bio 🔗 Free Shipping 🚚 Shop Now 🙂 COD available ✅ Buy only at Rs. 99/- 🔥🔥🔥🔥🔥🔥🔥🔥,237,https://t.co/Htvc3hU5yJ,Shop now,SHOP_NOW,52
t.co,https://video.ffjr1-5.fna.fbcdn.net/v/t42.1790-2/484968127_1357948942110144_2820598206911060043_n.?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XQ5u_sSWwOIQ7kNvwF0HkFc&_nc_oc=Adnd8jGB-gow9k4C1B60YlGxXAv2-i5wdNGV2U4W5E0KzKW6EDNNtB13BLHPmmm_YoM&_nc_zt=28&_nc_ht=video.ffjr1-5.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfLmEEbLgzkddDc6LT-3SbKe9d9Bdx3hEzvwRhjeFjoW4Q&oe=68228679,https://scontent.ffjr1-1.fna.fbcdn.net/v/t39.35426-6/484589155_3471058593201772_8747336104705124992_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=CmhO2vXgGuEQ7kNvwHzlqDK&_nc_oc=AdneCJ7379n89d4O-XYokBk087YssHJ44si-Y-q3dXIQdDUdDDGRUpmC3xu1w2eslG8&_nc_zt=14&_nc_ht=scontent.ffjr1-1.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfJ4dr-Ze2sUa4-7vRRERb6JRhNRKRZQH3VDtM5F9cv2fw&oe=6822765F,https://video.ffjr1-3.fna.fbcdn.net/v/t42.1790-2/483357880_959948692918039_7154828192369733468_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KUYWOGD-0XIQ7kNvwFcqXj3&_nc_oc=Adm5aafGxUtRO3TYcA4gXnTD0aulLGdItsSOqs1-esvIgNbxq8dF2LSo5Z4OMWgNhvM&_nc_zt=28&_nc_ht=video.ffjr1-3.fna&_nc_gid=haxvsZRPNQdrWhHur7LdXw&oh=00_AfKUgfmAfvdXCOc2-JKltuVyuL0DcYN7IBg5WWKbwWf3NA&oe=68228132,,,2025-03-17 07:00:00,2025-05-07 07:00:00,,Men's Polo T-shirts Collection 🔥 link in bio 🔗 Free Shipping 🚚 Shop Now 🙂 COD available ✅ Buy only at Rs. 99/- 🔥🔥🔥🔥🔥🔥🔥🔥,237,https://t.co/BJ0qkyxX53,Shop now,SHOP_NOW,51
